ticker,date,broker_code,broker_name,buy_value,sell_value,net_value,buy_lot,sell_lot,net_lot,avg_buy_price,avg_sell_price,broker_type
BBCA.JK,2026-06-09,KZ,CLSA Sekuritas,3314121277.047695,4042784740.306794,-728663463.259099,3541,4319,-778,9300.530030600621,9408.011208574037,foreign
BBCA.JK,2026-06-09,NI,BNI Sekuritas,4529724132.515426,4773033861.424689,-243309728.9092636,4840,5100,-260,9273.50362021163,9292.822460154768,local
BBCA.JK,2026-06-09,DX,Bahana Sekuritas,2681853422.431219,2708131238.152442,-26277815.721222878,2865,2893,-28,9317.300690508951,9432.945757565936,local
BBCA.JK,2026-06-08,CC,Mandiri Sekuritas,992798033.9009569,14940525136.844782,-13947727102.943825,1065,16030,-14965,9333.79522495873,9387.26414065002,local
BBCA.JK,2026-06-08,YP,Mirae Asset Sekuritas,1865095070.5017374,6163178672.590774,-4298083602.089036,2001,6612,-4611,9383.450282523205,9310.504467887351,local
BBCA.JK,2026-06-08,PD,Indo Premier Sekuritas,2707718234.6270638,7430437895.00605,-4722719660.378986,2905,7972,-5067,9348.262015424352,9278.17586409949,local
BBCA.JK,2026-06-08,OD,BRI Danareksa Sekuritas,13389922481.000887,10057333373.037146,3332589107.9637413,14366,10791,3575,9376.910248373328,9378.19687389506,local
BBCA.JK,2026-06-08,AK,UBS Sekuritas,17337659137.072475,3669447613.1787586,13668211523.893717,18602,3937,14665,9293.559613767884,9374.051572630897,foreign
BBCA.JK,2026-06-08,ZP,Maybank Sekuritas,7028022298.218567,2197756367.0985665,4830265931.120001,7540,2358,5182,9349.236181375763,9250.41135573156,foreign
BBCA.JK,2026-06-08,CS,Credit Suisse,13400422121.616531,1502818960.526495,11897603161.090036,14378,1612,12766,9272.876667530838,9228.66843903137,foreign
BBCA.JK,2026-06-08,KZ,CLSA Sekuritas,3575506434.982285,3320807979.8374133,254698455.1448717,3836,3563,273,9226.874902113479,9364.80400400489,foreign
BBCA.JK,2026-06-08,NI,BNI Sekuritas,10931544997.747374,9203088676.795458,1728456320.9519157,11729,9874,1855,9409.909620455806,9317.96496661617,local
BBCA.JK,2026-06-08,DX,Bahana Sekuritas,1738213009.998651,1501188134.8498783,237024875.14877272,1865,1610,255,9312.633724786192,9365.959171240764,local
BBCA.JK,2026-06-05,CC,Mandiri Sekuritas,3979208247.429463,808164881.3185022,3171043366.110961,4425,898,3527,9020.182362017473,8975.342445905304,local
BBCA.JK,2026-06-05,YP,Mirae Asset Sekuritas,15184701154.419247,1402009141.4343207,13782692012.984926,16887,1559,15328,8927.10855853987,8986.171942209528,local
BBCA.JK,2026-06-05,PD,Indo Premier Sekuritas,16477844859.712831,1843764793.8104918,14634080065.90234,18325,2050,16275,8918.64786104295,8935.145789651859,local
BBCA.JK,2026-06-05,OD,BRI Danareksa Sekuritas,7237534228.759812,5605374870.409308,1632159358.350504,8049,6233,1816,9035.12367233577,9016.871151928786,local
BBCA.JK,2026-06-05,AK,UBS Sekuritas,2317400815.437271,15059435789.948975,-12742034974.511703,2577,16748,-14171,8931.19690177458,8938.622263405943,foreign
BBCA.JK,2026-06-05,ZP,Maybank Sekuritas,4218274038.416079,11958252403.898933,-7739978365.482855,4691,13299,-8608,8946.967013367517,8944.093632266797,foreign
BBCA.JK,2026-06-05,CS,Credit Suisse,3928193239.878839,11758685112.575438,-7830491872.696598,4368,13077,-8709,8981.840498226671,9077.506520712812,foreign
BBCA.JK,2026-06-05,KZ,CLSA Sekuritas,3205551031.552175,3613014925.7471914,-407463894.1950164,3565,4018,-453,9019.019177892067,9073.91581222173,foreign
BBCA.JK,2026-06-05,NI,BNI Sekuritas,3002417857.2952013,3914546341.918651,-912128484.6234498,3339,4353,-1014,9069.28795950356,9034.682501161182,local
BBCA.JK,2026-06-05,DX,Bahana Sekuritas,8909205864.048437,9015512243.988825,-106306379.94038773,9908,10026,-118,8904.126725737678,9012.81081052677,local
BBCA.JK,2026-06-04,CC,Mandiri Sekuritas,7386097280.7353945,774604216.5851163,6611493064.150278,8186,858,7328,9094.093548456494,9027.398098495167,local
BBCA.JK,2026-06-04,YP,Mirae Asset Sekuritas,2600487809.087444,708130213.9793226,1892357595.1081214,2882,784,2098,9079.246347240098,8946.553405892344,local
BBCA.JK,2026-06-04,PD,Indo Premier Sekuritas,13824525409.99766,4985220771.396185,8839304638.601475,15322,5525,9797,9035.998241967138,9103.289002447551,local
BBCA.JK,2026-06-04,OD,BRI Danareksa Sekuritas,10188137917.300354,10829310767.068558,-641172849.7682037,11292,12002,-710,8949.888475711032,9017.470728016677,local
BBCA.JK,2026-06-04,AK,UBS Sekuritas,4492142864.918017,18070371950.98527,-13578229086.067253,4978,20028,-15050,9030.06619248775,8954.648771472648,foreign
BBCA.JK,2026-06-04,ZP,Maybank Sekuritas,3722935425.870637,9655851137.312387,-5932915711.441751,4126,10702,-6576,9063.445008205583,9030.33181651872,foreign
BBCA.JK,2026-06-04,CS,Credit Suisse,728289323.1212878,10409152892.406244,-9680863569.284956,807,11537,-10730,9104.851344411818,8997.496286689433,foreign
BBCA.JK,2026-06-04,KZ,CLSA Sekuritas,11521260614.384409,9075018367.838102,2446242246.5463066,12769,10058,2711,9045.88515570456,8940.746424623183,foreign
BBCA.JK,2026-06-04,NI,BNI Sekuritas,6449930501.590286,6584564907.419317,-134634405.829031,7148,7298,-150,8935.218762452008,8976.727995037041,local
BBCA.JK,2026-06-04,DX,Bahana Sekuritas,3622584103.148884,3118483348.0993013,504100755.0495825,4015,3456,559,9062.257279957657,9049.571535706187,local
BBCA.JK,2026-06-03,CC,Mandiri Sekuritas,4190743642.3399816,12327110211.656937,-8136366569.316956,4830,14209,-9379,8755.140120245997,8669.043449036324,local
BBCA.JK,2026-06-03,YP,Mirae Asset Sekuritas,4375967772.457614,11764724865.11399,-7388757092.656377,5044,13560,-8516,8701.734205301645,8646.290355920262,local
BBCA.JK,2026-06-03,PD,Indo Premier Sekuritas,2454410916.5472636,6054835231.758343,-3600424315.211079,2829,6979,-4150,8732.401717543553,8622.365434548998,local
BBCA.JK,2026-06-03,OD,BRI Danareksa Sekuritas,1696012394.846145,1941485649.4344885,-245473254.58834362,1954,2237,-283,8710.529459022471,8632.4875441085,local
BBCA.JK,2026-06-03,AK,UBS Sekuritas,10211951300.762169,3796646406.921212,6415304893.840957,11771,4376,7395,8675.762628160848,8714.808438934202,foreign
BBCA.JK,2026-06-03,ZP,Maybank Sekuritas,6797463648.434236,1201491082.0774345,5595972566.356801,7835,1384,6451,8629.211675177257,8662.525493807832,foreign
BBCA.JK,2026-06-03,CS,Credit Suisse,8221513322.118153,2022016414.5408652,6199496907.577288,9476,2330,7146,8687.737647023147,8738.753694916628,foreign
BBCA.JK,2026-06-03,KZ,CLSA Sekuritas,7383730529.051837,8853984657.829586,-1470254128.777749,8511,10205,-1694,8619.685555377557,8746.572941970473,foreign
BBCA.JK,2026-06-03,NI,BNI Sekuritas,5821298525.172581,7685393372.60169,-1864094847.4291096,6710,8858,-2148,8661.916188213068,8748.572608048085,local
BBCA.JK,2026-06-03,DX,Bahana Sekuritas,2489029293.2556863,2484849479.495148,4179813.760538101,2869,2864,5,8595.448189752322,8726.923834814173,local
BBCA.JK,2026-06-02,CC,Mandiri Sekuritas,9038423721.551554,3302986780.3433356,5735436941.208218,10057,3675,6382,9069.515538553365,8929.829668213006,local
BBCA.JK,2026-06-02,YP,Mirae Asset Sekuritas,14293293665.067968,4403837929.240313,9889455735.827656,15905,4900,11005,8949.063332838474,9064.04211149282,local
BBCA.JK,2026-06-02,PD,Indo Premier Sekuritas,13119566158.615528,1615003939.8945823,11504562218.720945,14599,1797,12802,9007.857236087046,8967.318846461993,local
BBCA.JK,2026-06-02,OD,BRI Danareksa Sekuritas,1842809261.9590232,1503827861.2386496,338981400.72037363,2050,1673,377,8929.612219785766,8909.594305919485,local
BBCA.JK,2026-06-02,AK,UBS Sekuritas,646858377.5781046,10457949586.230078,-9811091208.651974,719,11637,-10918,9009.349176727656,8965.523017840604,foreign
BBCA.JK,2026-06-02,ZP,Maybank Sekuritas,2028832365.473844,13338857712.118704,-11310025346.64486,2257,14843,-12586,8903.055065085056,8914.48288308439,foreign
BBCA.JK,2026-06-02,CS,Credit Suisse,740169912.9388705,2791065117.570857,-2050895204.6319866,823,3105,-2282,8946.704045302182,8993.703176249923,foreign
BBCA.JK,2026-06-02,KZ,CLSA Sekuritas,3938425267.5618744,5183635188.23521,-1245209920.673336,4382,5768,-1386,9042.910049908058,8901.840989403967,foreign
BBCA.JK,2026-06-02,NI,BNI Sekuritas,6520385219.847985,6321018328.734128,199366891.11385727,7255,7033,222,9061.30413675327,9053.952706382372,local
BBCA.JK,2026-06-02,DX,Bahana Sekuritas,2898641162.7793107,2259689246.3133435,638951916.4659672,3225,2514,711,8943.384110143717,9057.991589201421,local
BBRI.JK,2026-07-01,CC,Mandiri Sekuritas,1577354256.168183,4320934105.602501,-2743579849.4343176,3454,9462,-6008,4589.309566543645,4595.348874463436,local
BBRI.JK,2026-07-01,YP,Mirae Asset Sekuritas,1436111289.9014034,8497380224.065176,-7061268934.163773,3144,18608,-15464,4589.793909673132,4577.685540793281,local
BBRI.JK,2026-07-01,PD,Indo Premier Sekuritas,2862238373.7632937,7914602981.85006,-5052364608.086767,6267,17331,-11064,4539.766385706409,4575.485403044328,local
BBRI.JK,2026-07-01,OD,BRI Danareksa Sekuritas,7757556061.205456,8292119359.181861,-534563297.97640514,16988,18158,-1170,4567.680568095827,4541.551020240943,local
BBRI.JK,2026-07-01,AK,UBS Sekuritas,9030416933.31864,1437521495.1683054,7592895438.150334,19775,3147,16628,4549.876611858046,4533.104048562756,foreign
BBRI.JK,2026-07-01,ZP,Maybank Sekuritas,9436706709.27159,1125467697.2346942,8311239012.036895,20665,2464,18201,4537.1254933746295,4568.542507998314,foreign
BBRI.JK,2026-07-01,CS,Credit Suisse,6882397955.234268,1874915605.1945856,5007482350.039682,15071,4105,10966,4601.322272875313,4521.050296804142,foreign
BBRI.JK,2026-07-01,KZ,CLSA Sekuritas,7602957423.197368,9626104744.125216,-2023147320.9278479,16649,21079,-4430,4569.239247248754,4558.200892657761,foreign
BBRI.JK,2026-07-01,NI,BNI Sekuritas,4200217397.2541575,4651487639.361385,-451270242.1072278,9197,10186,-989,4590.172918906478,4529.090778782161,local
BBRI.JK,2026-07-01,DX,Bahana Sekuritas,4453869514.106261,3601550807.948964,852318706.1572971,9753,7886,1867,4553.784699892437,4602.28144860166,local
BBRI.JK,2026-06-30,CC,Mandiri Sekuritas,6191967269.34448,758135770.1550574,5433831499.189423,13617,1667,11950,4526.519669239854,4524.798901576657,local
BBRI.JK,2026-06-30,YP,Mirae Asset Sekuritas,4269911802.568745,1363117715.0717943,2906794087.496951,9390,2997,6393,4584.95972040634,4516.840772601665,local
BBRI.JK,2026-06-30,PD,Indo Premier Sekuritas,2240969481.0757556,491552603.81915015,1749416877.2566054,4928,1081,3847,4526.976141362991,4575.396594270315,local
BBRI.JK,2026-06-30,OD,BRI Danareksa Sekuritas,3553753635.313495,5267273767.080142,-1713520131.7666469,7815,11583,-3768,4543.591013887411,4573.004703592856,local
BBRI.JK,2026-06-30,AK,UBS Sekuritas,688287929.2411988,5769976865.085648,-5081688935.844449,1513,12689,-11176,4555.145565510449,4534.646856436921,foreign
BBRI.JK,2026-06-30,ZP,Maybank Sekuritas,1769332925.8434358,7071793245.449809,-5302460319.606373,3891,15552,-11661,4561.788410050564,4569.633612108268,foreign
BBRI.JK,2026-06-30,CS,Credit Suisse,611311816.4403211,4407364013.31954,-3796052196.879219,1344,9692,-8348,4573.007493418011,4522.6409295473,foreign
BBRI.JK,2026-06-30,KZ,CLSA Sekuritas,1483355772.405047,1137124057.6701102,346231714.7349367,3262,2500,762,4546.280636000909,4588.0022527536075,foreign
BBRI.JK,2026-06-30,NI,BNI Sekuritas,2290126024.752844,1650629801.6261861,639496223.1266577,5036,3630,1406,4540.413935151125,4502.697027529692,local
BBRI.JK,2026-06-30,DX,Bahana Sekuritas,2412768977.92126,3075812010.703678,-663043032.7824183,5306,6764,-1458,4550.504618613775,4585.685879881493,local
BBRI.JK,2026-06-29,CC,Mandiri Sekuritas,17016849318.717207,2677798928.232859,14339050390.484348,38078,5992,32086,4474.816320919129,4467.465625449606,local
BBRI.JK,2026-06-29,YP,Mirae Asset Sekuritas,15085493205.432821,5453870570.884958,9631622634.547863,33756,12204,21552,4478.680615971385,4484.75832800947,local
BBRI.JK,2026-06-29,PD,Indo Premier Sekuritas,11662953667.609625,3685192514.7547283,7977761152.854897,26098,8246,17852,4427.162960809334,4431.599888613765,local
BBRI.JK,2026-06-29,OD,BRI Danareksa Sekuritas,8295299678.228534,11914555458.102762,-3619255779.8742285,18562,26661,-8099,4472.963730386946,4510.039627350668,local
BBRI.JK,2026-06-29,AK,UBS Sekuritas,998959516.5361917,2383203627.7349524,-1384244111.1987607,2235,5332,-3097,4435.595181897729,4454.376271759668,foreign
BBRI.JK,2026-06-29,ZP,Maybank Sekuritas,4548700269.574624,13796644799.159178,-9247944529.584553,10178,30872,-20694,4435.165426719635,4456.376832578311,foreign
BBRI.JK,2026-06-29,CS,Credit Suisse,404800081.8093846,6619465578.927424,-6214665497.11804,905,14812,-13907,4472.515634156338,4496.284239651601,foreign
BBRI.JK,2026-06-29,KZ,CLSA Sekuritas,2251296854.6031027,2487554107.7678394,-236257253.16473675,5037,5566,-529,4446.800759906582,4455.739175469661,foreign
BBRI.JK,2026-06-29,NI,BNI Sekuritas,3486186090.671771,3328387858.845417,157798231.82635403,7801,7447,354,4474.229083454465,4494.925461943198,local
BBRI.JK,2026-06-29,DX,Bahana Sekuritas,10606254081.733454,10453475112.67254,152778969.0609131,23733,23391,342,4482.568041249136,4512.157954378787,local
BBRI.JK,2026-06-26,CC,Mandiri Sekuritas,5468779726.022961,6455973701.058214,-987193975.0352535,12594,14867,-2273,4341.477407981366,4312.505929088865,local
BBRI.JK,2026-06-26,YP,Mirae Asset Sekuritas,2536581182.4585633,2205338470.4199615,331242712.0386019,5841,5078,763,4367.567241218431,4309.897554289076,local
BBRI.JK,2026-06-26,PD,Indo Premier Sekuritas,5748454110.9332285,6299196442.584671,-550742331.6514425,13238,14506,-1268,4354.123646288635,4309.999435846679,local
BBRI.JK,2026-06-26,OD,BRI Danareksa Sekuritas,5559137600.33055,5623566830.712064,-64429230.381513596,12802,12950,-148,4350.707115994475,4337.333729209056,local
BBRI.JK,2026-06-26,AK,UBS Sekuritas,3991768227.1709905,4083888714.740615,-92120487.56962442,9192,9404,-212,4383.417680571793,4316.238441120749,foreign
BBRI.JK,2026-06-26,ZP,Maybank Sekuritas,4381154886.022239,4625781821.25896,-244626935.23672104,10089,10652,-563,4322.891442345713,4310.627028815352,foreign
BBRI.JK,2026-06-26,CS,Credit Suisse,1971902020.47767,2302407153.215399,-330505132.73772883,4541,5302,-761,4312.73858098759,4350.253376459958,foreign
BBRI.JK,2026-06-26,KZ,CLSA Sekuritas,2866002165.028405,3070075551.379172,-204073386.35076666,6600,7070,-470,4321.225920500653,4363.661569089571,foreign
BBRI.JK,2026-06-26,NI,BNI Sekuritas,6126756291.162515,6290316016.007831,-163559724.84531593,14109,14486,-377,4369.686602340114,4324.087182656119,local
BBRI.JK,2026-06-26,DX,Bahana Sekuritas,4492863773.374374,3785737308.676617,707126464.6977572,10346,8718,1628,4347.945124616839,4318.622420514635,local
BBRI.JK,2026-06-25,CC,Mandiri Sekuritas,5490901653.758882,2173930273.075153,3316971380.6837287,12221,4838,7383,4469.657872578526,4457.091352810979,local
BBRI.JK,2026-06-25,YP,Mirae Asset Sekuritas,3758517376.7608275,226104321.57505226,3532413055.1857753,8365,503,7862,4476.590379065206,4500.053036497976,local
BBRI.JK,2026-06-25,PD,Indo Premier Sekuritas,8116689999.179313,1140571016.6928432,6976118982.486469,18065,2538,15527,4470.8304838579,4497.016823706101,local
BBRI.JK,2026-06-25,OD,BRI Danareksa Sekuritas,1712864149.625219,1392865623.4917452,319998526.1334739,3812,3100,712,4513.888150779136,4504.427754736833,local
BBRI.JK,2026-06-25,AK,UBS Sekuritas,353103475.77037334,2418771006.44092,-2065667530.6705465,785,5383,-4598,4464.984840235227,4533.975766825785,foreign
BBRI.JK,2026-06-25,ZP,Maybank Sekuritas,409132636.98524,1110880539.8694398,-701747902.8841999,910,2472,-1562,4466.025682065435,4504.866159751967,foreign
BBRI.JK,2026-06-25,CS,Credit Suisse,1906172276.9153492,6997042690.385643,-5090870413.470294,4242,15573,-11331,4506.735556425583,4523.41957014909,foreign
BBRI.JK,2026-06-25,KZ,CLSA Sekuritas,4086196130.731799,3244010257.0966883,842185873.6351109,9094,7220,1874,4504.140607767486,4484.197629623235,foreign
BBRI.JK,2026-06-25,NI,BNI Sekuritas,4987244107.738796,3652839635.7671623,1334404471.971634,11100,8130,2970,4497.30133645657,4488.99670322797,local
BBRI.JK,2026-06-25,DX,Bahana Sekuritas,3291475842.007936,4153247587.6305285,-861771745.6225924,7326,9244,-1918,4496.860826589206,4514.3231820485125,local
BBRI.JK,2026-06-24,CC,Mandiri Sekuritas,1325052617.232292,1359686450.4382482,-34633833.20595622,2982,3060,-78,4399.917316508089,4431.821085789556,local
BBRI.JK,2026-06-24,YP,Mirae Asset Sekuritas,5702818968.418292,5922312900.889706,-219493932.4714136,12835,13329,-494,4485.337588138704,4447.517587390645,local
BBRI.JK,2026-06-24,PD,Indo Premier Sekuritas,6700828727.321071,7083338155.896248,-382509428.5751772,15082,15943,-861,4412.988311435522,4468.590492276206,local
BBRI.JK,2026-06-24,OD,BRI Danareksa Sekuritas,1595678659.3485847,1710753464.659137,-115074805.31055236,3591,3850,-259,4436.788167041751,4411.300722074347,local
BBRI.JK,2026-06-24,AK,UBS Sekuritas,5400288548.318156,5823231290.385251,-422942742.0670948,12154,13106,-952,4463.211216493753,4412.657395463496,foreign
BBRI.JK,2026-06-24,ZP,Maybank Sekuritas,9115243105.759604,10695153487.43947,-1579910381.6798668,20516,24072,-3556,4456.361767890761,4403.949281726362,foreign
BBRI.JK,2026-06-24,CS,Credit Suisse,2426676663.134625,2004498354.2047074,422178308.9299176,5461,4511,950,4441.173866395393,4466.163635919262,foreign
BBRI.JK,2026-06-24,KZ,CLSA Sekuritas,3823774917.1279464,3528641339.643019,295133577.4849272,8606,7942,664,4452.139308408307,4485.1424717853415,foreign
BBRI.JK,2026-06-24,NI,BNI Sekuritas,10953743579.466228,12083398355.193417,-1129654775.727188,24654,27197,-2543,4443.6285225885595,4427.511112265306,local
BBRI.JK,2026-06-24,DX,Bahana Sekuritas,1543317289.661861,1566012789.5685384,-22695499.906677485,3473,3524,-51,4462.597420903746,4420.4081783109295,local
BBRI.JK,2026-06-23,CC,Mandiri Sekuritas,330171634.23557574,2019256438.992021,-1689084804.7564454,712,4358,-3646,4645.935430290084,4669.385028236495,local
BBRI.JK,2026-06-23,YP,Mirae Asset Sekuritas,2762976240.247994,13171445389.064556,-10408469148.816563,5963,28427,-22464,4647.003302106894,4661.949271180812,local
BBRI.JK,2026-06-23,PD,Indo Premier Sekuritas,331370309.59152347,2158351990.806308,-1826981681.2147844,715,4658,-3943,4598.418015654585,4672.274210952044,local
BBRI.JK,2026-06-23,OD,BRI Danareksa Sekuritas,6323065750.825097,6537677876.49079,-214612125.66569328,13647,14110,-463,4662.791063263831,4628.558162921083,local
BBRI.JK,2026-06-23,AK,UBS Sekuritas,12636229247.2904,3426279280.023394,9209949967.267006,27272,7394,19878,4654.890974870434,4641.374629733926,foreign
BBRI.JK,2026-06-23,ZP,Maybank Sekuritas,5544268791.520827,572570814.766082,4971697976.7547455,11966,1235,10731,4672.08117201444,4648.4996205779225,foreign
BBRI.JK,2026-06-23,CS,Credit Suisse,19241529648.543957,2227829066.6314583,17013700581.912498,41528,4808,36720,4603.808654137071,4672.467583367191,foreign
BBRI.JK,2026-06-23,KZ,CLSA Sekuritas,11048568136.16363,8510371318.507396,2538196817.656234,23846,18367,5479,4608.3550269174275,4615.424679063793,foreign
BBRI.JK,2026-06-23,NI,BNI Sekuritas,10113447612.051771,8653972031.045198,1459475581.0065727,21827,18677,3150,4616.333105191762,4607.7083644621325,local
BBRI.JK,2026-06-23,DX,Bahana Sekuritas,4496689425.381393,6403034194.281398,-1906344768.9000044,9705,13819,-4114,4592.422776849455,4625.941031479473,local
BBRI.JK,2026-06-22,CC,Mandiri Sekuritas,9720081747.407492,11334471113.287245,-1614389365.879753,22067,25732,-3665,4406.136450087118,4436.031471604446,local
BBRI.JK,2026-06-22,YP,Mirae Asset Sekuritas,11420176448.107883,10177161543.935333,1243014904.1725502,25927,23105,2822,4376.318931213928,4408.56058151045,local
BBRI.JK,2026-06-22,PD,Indo Premier Sekuritas,2765948873.199434,3003705248.436193,-237756375.2367592,6279,6819,-540,4409.85610425296,4410.231876650954,local
